,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
turtle,0.0757922530174255,0.9259539842605592,0.2893297374248504,0.0216622129082679,0.9554349184036256,0.0513355433940887,0.0251607112586498,0.9638115167617798,0.9854368567466736,0.9759896993637084,0.3794714510440826,0.2718618810176849,0.93870210647583,0.961341917514801,0.1316495984792709,0.0224242638796567,0.8758513331413269,0.052804697304964,0.2816928625106811,0.980005145072937,0.078606940805912,0.3778108358383178,0.8035211563110352,0.2316947877407074,0.2002941519021988,0.0746903046965599,0.0570130497217178,0.2024138867855072,0.0498326569795608,0.1766671985387802,0.1334684193134308,0.0333128608763217,0.9836623072624208,0.80340975522995,0.9846248626708984,0.9891875386238098,0.0893848091363906,0.1880599409341812,0.1051008775830268,0.971430242061615,0.9914345741271972,0.1024273484945297,0.9920417666435242,0.9469234943389891,0.8084827065467834,0.3380496203899383,0.8102797269821167,0.1118804439902305,0.9529539942741394,0.0563872046768665,0.2943675816059112,0.9844008088111876,0.1047675833106041,0.293059229850769,0.2547787129878998,0.2550576627254486,0.9660674333572388,0.5174842476844788,0.9136374592781068,0.9732113480567932,0.174202024936676,0.0945502147078514,0.1927311420440673,0.071517638862133
can_opener,0.019389234483242,0.0384346507489681,0.0348357036709785,0.0790411531925201,0.0215167421847581,0.9923723936080932,0.0654889941215515,0.968904197216034,0.0901747420430183,0.964566707611084,0.0607299730181694,0.0262826960533857,0.1613521426916122,0.9829166531562804,0.0263796634972095,0.0347452759742736,0.9699584245681764,0.0549548715353012,0.0390325300395488,0.1237569749355316,0.1769815683364868,0.0391762740910053,0.0316603668034076,0.023050082847476,0.0769268199801445,0.2712820470333099,0.0227468367666006,0.0649208351969719,0.2125421613454818,0.0278177186846733,0.0310208331793546,0.2024773210287094,0.7047390937805176,0.0670385360717773,0.2317703813314438,0.0565792396664619,0.7574614882469177,0.059156410396099,0.0680945664644241,0.9352903366088868,0.0555361062288284,0.0284116175025701,0.6178147792816162,0.4670578837394714,0.0300386399030685,0.981717586517334,0.0274448823183774,0.6248952746391296,0.946929395198822,0.98907870054245,0.7586621642112732,0.0523616522550582,0.0555090643465518,0.9877991676330566,0.0117719722911715,0.0521163865923881,0.9876154661178588,0.0317019522190094,0.0367802269756794,0.9135229587554932,0.4794760346412658,0.5363881587982178,0.5958127379417419,0.0495273135602474
plate,0.0300356075167655,0.861484169960022,0.9721490740776062,0.0269660260528326,0.0375621579587459,0.3279370665550232,0.1850853264331817,0.0152417346835136,0.2857702672481537,0.9865841269493104,0.5431946516036987,0.0434095077216625,0.0483932606875896,0.9884489178657532,0.0432941801846027,0.1245893985033035,0.038918636739254,0.0263377893716096,0.1454459279775619,0.932521402835846,0.9520558714866638,0.0284539684653282,0.0864720344543457,0.0675210952758789,0.13042813539505,0.2573389410972595,0.0527366437017917,0.7646879553794861,0.1315323263406753,0.0542123243212699,0.1116872280836105,0.0931974053382873,0.0426632054150104,0.0349420830607414,0.111219123005867,0.5131932497024536,0.1196721196174621,0.5479482412338257,0.0260743163526058,0.9380733370780944,0.2044928967952728,0.817937970161438,0.1283633559942245,0.0256296638399362,0.9947669506072998,0.468595027923584,0.9925611615180968,0.0155253140255808,0.0687483698129654,0.9244636297225952,0.0810765102505683,0.0460491515696048,0.9964152574539183,0.0489799305796623,0.0981326326727867,0.2789829671382904,0.9868789315223694,0.0738627016544342,0.0702925026416778,0.7702792286872864,0.0249461140483617,0.0192356035113334,0.0250498540699481,0.0193737465888261
toaster,0.0410846434533596,0.0869606286287307,0.0487914010882377,0.0173492897301912,0.8684511780738831,0.0717679485678672,0.0280194785445928,0.0228790752589702,0.1318106204271316,0.9769589304924012,0.7096598744392395,0.0227001626044511,0.09770517796278,0.9741564393043518,0.0707530379295349,0.0330062732100486,0.0486315451562404,0.088636390864849,0.21320241689682,0.0189581122249364,0.2856343388557434,0.4364472031593323,0.055591195821762,0.6626308560371399,0.9814746379852296,0.3364846706390381,0.0264635756611824,0.7419669032096863,0.0380228124558925,0.0631667375564575,0.0872110500931739,0.5896012783050537,0.09296665340662,0.0295968223363161,0.0385008193552494,0.7720435857772827,0.5559617877006531,0.0617116093635559,0.0286032892763614,0.0294260047376155,0.0193181559443473,0.9800536036491394,0.0273165684193372,0.0352658629417419,0.1472888141870498,0.1087511852383613,0.0619786120951175,0.0587212853133678,0.1005208566784858,0.1026157438755035,0.060277946293354,0.1131282076239585,0.067084901034832,0.995614528656006,0.0136296804994344,0.1487123519182205,0.056829210370779,0.9940298795700072,0.0757027715444564,0.0748538076877594,0.9942750334739684,0.98747456073761,0.1968058049678802,0.3918583691120147
bottle,0.2564641535282135,0.0239214804023504,0.0217262189835309,0.0319501087069511,0.0473215878009796,0.0334045328199863,0.0145170735195279,0.1506693810224533,0.0290562659502029,0.9884732365608216,0.9815990328788756,0.1000653132796287,0.1004524976015091,0.9886304140090942,0.0293668415397405,0.3923686444759369,0.0417291447520256,0.0419298335909843,0.0185027047991752,0.0638342499732971,0.0360618904232978,0.6599627137184143,0.1586149185895919,0.0303236898034811,0.0944483801722526,0.0203486774116754,0.0262333806604146,0.2158678919076919,0.0578014552593231,0.0230290126055479,0.6417373418807983,0.6064943075180054,0.1629338264465332,0.0420196317136287,0.1143372803926467,0.1431771665811538,0.0663316622376442,0.3191891312599182,0.0334568284451961,0.4613472521305084,0.0765387862920761,0.0540054552257061,0.049631368368864,0.0814096853137016,0.0219984147697687,0.2620210647583008,0.9905967712402344,0.0421756617724895,0.4156864881515503,0.0871606767177581,0.7983870506286621,0.979422092437744,0.3782395720481872,0.037985548377037,0.041091114282608,0.0326576307415962,0.9327424168586732,0.407344102859497,0.1950983107089996,0.987049162387848,0.8560674786567688,0.0273375902324914,0.9892780780792236,0.0266903117299079
stove,0.989120364189148,0.030343972146511,0.0710462555289268,0.1893163174390792,0.0220660511404275,0.0960690826177597,0.0184290129691362,0.0235755909234285,0.0181172620505094,0.9921363592147828,0.6505393981933594,0.0906193405389785,0.0502832494676113,0.992049515247345,0.04181844368577,0.9582733511924744,0.0125177074223756,0.0318622104823589,0.1420745998620987,0.0295911263674497,0.421745091676712,0.987968683242798,0.1875543743371963,0.0638202577829361,0.093915656208992,0.0647147744894027,0.0396319404244422,0.063643179833889,0.0649808794260025,0.0484337955713272,0.04006277769804,0.1353095024824142,0.9848697185516356,0.0993138253688812,0.0268146395683288,0.0362729616463184,0.0797429382801055,0.019855173304677,0.0695277377963066,0.1051359549164772,0.0271196812391281,0.9689379930496216,0.6853556632995605,0.0221387837082147,0.2311520278453827,0.0416287183761596,0.0214276202023029,0.0237881168723106,0.0577618405222892,0.0816745907068252,0.1041620820760726,0.042921595275402,0.0251954793930053,0.1857523173093795,0.982710897922516,0.1481015682220459,0.0159792639315128,0.0188890825957059,0.2858050167560577,0.0249653123319149,0.0472724847495555,0.679543137550354,0.0309078935533761,0.0268522668629884
fridge,0.979162096977234,0.0728695318102836,0.2838313281536102,0.0440059043467044,0.0208809748291969,0.015858044847846,0.1644740998744964,0.0259865000844001,0.2689754664897918,0.9846451878547668,0.0812383815646171,0.6490585803985596,0.2478891909122467,0.7528694272041321,0.0371644832193851,0.046819943934679,0.0148832388222217,0.0322018899023532,0.0328609831631183,0.034190148115158,0.026577029377222,0.9828185439109802,0.2423222213983535,0.016686275601387,0.3309210240840912,0.0473450496792793,0.0192369651049375,0.0601453445851802,0.0168481357395648,0.0179216489195823,0.0881698727607727,0.0599009655416011,0.0619584135711193,0.0245761815458536,0.0415974706411361,0.9515823125839232,0.9859281778335572,0.8297197818756104,0.1220218688249588,0.0234067942947149,0.0491347424685955,0.0438625812530517,0.0394017212092876,0.259113997220993,0.9829176068305968,0.0563661865890026,0.1672520041465759,0.1599818915128708,0.0335287749767303,0.0686505958437919,0.8886440396308899,0.2323429435491562,0.9635339975357056,0.9942684173583984,0.9757837653160096,0.0402101911604404,0.2623037993907928,0.1906237602233886,0.0255301352590322,0.9921703934669496,0.0973826795816421,0.0519707091152668,0.0340378955006599,0.021464355289936
glass,0.0200979392975568,0.0172820594161748,0.0199999324977397,0.0208674818277359,0.0527219697833061,0.0282495245337486,0.0155762899667024,0.1565979272127151,0.0251387823373079,0.9844043850898744,0.0995484888553619,0.0292378570884466,0.8511632680892944,0.9830386638641356,0.0432665646076202,0.0903858914971351,0.0353394635021686,0.0199965760111808,0.0121505120769143,0.0304532311856746,0.3090547323226928,0.0462375730276107,0.0371901206672191,0.023473422974348,0.6164302825927734,0.4105650186538696,0.0167085975408554,0.0236453991383314,0.1703491657972335,0.0211274158209562,0.078700378537178,0.930345892906189,0.0211753714829683,0.068753995001316,0.8010377883911133,0.0263298545032739,0.6492435932159424,0.0110573060810565,0.1647452563047409,0.9840874075889589,0.0222527589648962,0.155232697725296,0.0717107951641082,0.0131038576364517,0.0358427166938781,0.0230378974229097,0.987944483757019,0.4360609948635101,0.5629616975784302,0.2901856005191803,0.4852306842803955,0.0141464155167341,0.9808711409568788,0.0179685726761817,0.0208477564156055,0.0786433145403862,0.992913544178009,0.0419806167483329,0.0264003034681081,0.1038037911057472,0.0558001510798931,0.1908276975154876,0.9894186854362488,0.0377353131771087
towel,0.0568833276629447,0.1413130760192871,0.0071865990757942,0.1428260058164596,0.0141758304089307,0.9618978500366212,0.0143645824864506,0.0408566184341907,0.5179786086082458,0.992719292640686,0.0411225706338882,0.0345572121441364,0.6090681552886963,0.9895796179771424,0.0250455327332019,0.0137114869430661,0.1452218443155288,0.9749668836593628,0.0430950447916984,0.0775240957736969,0.075669378042221,0.5105665922164917,0.0212162770330905,0.0401151180267334,0.1067371442914009,0.7204338908195496,0.0310479775071144,0.0220200605690479,0.2661767601966858,0.0153995025902986,0.0185228921473026,0.0520409531891346,0.0545640774071216,0.3671991229057312,0.400791198015213,0.0349827520549297,0.0312614515423774,0.2574979960918426,0.0589982159435749,0.0348623692989349,0.0417346358299255,0.0397187769412994,0.0453950874507427,0.0089755794033408,0.9961859583854676,0.1971764862537384,0.0545967668294906,0.0299388766288757,0.982412576675415,0.0418042913079261,0.0111214984208345,0.045469120144844,0.986413598060608,0.0274474155157804,0.3437891602516174,0.0150825213640928,0.9504887461662292,0.0279669370502233,0.9159563779830932,0.1742864996194839,0.0095537081360816,0.0070036794058978,0.6920976042747498,0.0474749691784381
kettle,0.0159017350524663,0.0749095007777214,0.0157397836446762,0.7987692952156067,0.0309920366853475,0.0197084192186594,0.0540713258087635,0.9699960350990297,0.0586963035166263,0.9858783483505248,0.3991392850875854,0.0277388077229261,0.0245761964470148,0.9915831685066224,0.4653830826282501,0.081169843673706,0.0472062826156616,0.0182132627815008,0.0274272728711366,0.017254676669836,0.3921683430671692,0.0121473483741283,0.332621157169342,0.072193868458271,0.9873042702674866,0.8068832159042358,0.0092361532151699,0.8590995669364929,0.1207105964422226,0.0545395240187644,0.0438268184661865,0.6905084848403931,0.0353780798614025,0.923738420009613,0.0537594370543956,0.1429528146982193,0.018801549449563,0.0349239967763423,0.0207990426570177,0.3118502795696258,0.974624514579773,0.0809544473886489,0.0256612617522478,0.0715322121977806,0.0857373848557472,0.0178895182907581,0.0638272315263748,0.0345799103379249,0.0208052080124616,0.1404852718114853,0.967847466468811,0.0341938026249408,0.0426340326666832,0.0131697561591863,0.0339262224733829,0.1124820411205291,0.9929201006889344,0.0469587408006191,0.0237754639238119,0.6588417887687683,0.0092108752578496,0.8664119243621826,0.0757171511650085,0.0123066334053874
whisk,0.1248586550354957,0.0269414968788623,0.3591634333133697,0.0435560196638107,0.111262135207653,0.9884570240974426,0.1508697122335434,0.98334002494812,0.0212753061205148,0.9537022709846495,0.1310817152261734,0.6997619867324829,0.0267193876206874,0.9703139662742616,0.0608812905848026,0.506807267665863,0.3723235726356506,0.5135860443115234,0.0255346093326807,0.882158100605011,0.9845853447914124,0.9300497770309448,0.0207666587084531,0.411853164434433,0.9749847650527954,0.0342555157840251,0.0916489511728286,0.0424887053668499,0.015228115953505,0.0414540506899356,0.0366903617978096,0.2554825246334076,0.2277643382549286,0.0639426857233047,0.1640955358743667,0.0399868711829185,0.0288896933197975,0.1659843474626541,0.0161814577877521,0.9334200620651244,0.6538360714912415,0.0456695593893528,0.9916654229164124,0.0129569703713059,0.978488564491272,0.0451788008213043,0.0302961878478527,0.0326218493282794,0.0340775810182094,0.1499159783124923,0.0235635694116354,0.0313148908317089,0.0972606390714645,0.1537598520517349,0.5072124004364014,0.0343598760664463,0.3153022527694702,0.0481805838644504,0.0375729352235794,0.8774144053459167,0.0771478563547134,0.980504035949707,0.0335156954824924,0.0205964036285877
percolator,0.9891720414161682,0.0370997004210948,0.059833139181137,0.0585316307842731,0.0198040138930082,0.0918768197298049,0.4326623082160949,0.0353664569556713,0.1782017052173614,0.9029958844184875,0.2981667220592499,0.0196584593504667,0.0336892381310462,0.98525071144104,0.0207607541233301,0.980546772480011,0.0549586862325668,0.028829425573349,0.0222933255136013,0.051805306226015,0.02150209993124,0.0167705360800027,0.7545453310012817,0.0178050473332405,0.0345732755959034,0.0406994111835956,0.0312621891498565,0.0283972304314374,0.0125019326806068,0.0204604975879192,0.033929131925106,0.9904572367668152,0.0364901199936866,0.9939557909965516,0.0311722159385681,0.9784281849861144,0.0388241820037364,0.1602581590414047,0.3779273331165313,0.0649455934762954,0.3817853331565857,0.0693570002913475,0.7102519273757935,0.0223247352987527,0.0461401343345642,0.0377804413437843,0.0737035796046257,0.0380554683506488,0.1927838921546936,0.7848725318908691,0.9761433601379396,0.0817299038171768,0.1293704509735107,0.9954925775527954,0.0277506746351718,0.048918817192316,0.572778046131134,0.8872479200363159,0.2144525647163391,0.1662907153367996,0.0305696055293083,0.9839510917663574,0.0465328991413116,0.0124914404004812
bowl,0.0252078063786029,0.0331065692007541,0.0249863192439079,0.0242218058556318,0.0285680275410413,0.9075334072113036,0.0326329134404659,0.0402012318372726,0.9940862655639648,0.0207560341805219,0.937949538230896,0.0483097247779369,0.9588134288787842,0.0180304534733295,0.941620707511902,0.054997619241476,0.0122481733560562,0.0300833024084568,0.0087091531604528,0.9900051951408386,0.9833356142044068,0.040353950113058,0.1382262110710144,0.0240129884332418,0.0722104012966156,0.9936005473136902,0.0183039754629135,0.0232549384236335,0.0220589321106672,0.0150675261393189,0.1507271528244018,0.0396753214299678,0.0292284172028303,0.0420707166194915,0.0390104763209819,0.0316056236624717,0.5666887164115906,0.027687806636095,0.046515267342329,0.0197621826082468,0.3020735681056976,0.6295852661132812,0.0291503760963678,0.0129345040768384,0.0106583973392844,0.0346226505935192,0.0121064567938447,0.0186307840049266,0.0175407566130161,0.0652694404125213,0.6772527098655701,0.991930902004242,0.0302957911044359,0.2554073333740234,0.0360309407114982,0.0293654147535562,0.0176053140312433,0.0602011680603027,0.0434050932526588,0.9619953632354736,0.1483479291200637,0.9443991780281068,0.0123618999496102,0.0174604710191488
spoon,0.1735365837812423,0.0304279047995805,0.0258004963397979,0.0368752516806125,0.0341378562152385,0.8415634036064148,0.1909670531749725,0.9919939041137696,0.0287292767316102,0.969971776008606,0.0864799842238426,0.7784586548805237,0.0321563184261322,0.5928606390953064,0.0241492483764886,0.0901695266366005,0.0139774205163121,0.0239428952336311,0.0178327038884162,0.1765841096639633,0.8765722513198853,0.0483460538089275,0.0399530753493309,0.0211655274033546,0.1044829487800598,0.0156545042991638,0.0271413158625364,0.0201977994292974,0.2094621211290359,0.210088700056076,0.184417262673378,0.982719659805298,0.0503000319004058,0.1551063954830169,0.0550001673400402,0.1006588190793991,0.818719744682312,0.0651548281311988,0.094701811671257,0.08271324634552,0.3824181258678436,0.0565965771675109,0.2497903704643249,0.1465220600366592,0.9929728507995604,0.0299049075692892,0.9878090620040894,0.0372369661927223,0.5981953144073486,0.992270827293396,0.0322801023721694,0.0462223850190639,0.9942076206207277,0.0179791860282421,0.0249616093933582,0.1773726791143417,0.0962223634123802,0.1243913918733596,0.9844790101051332,0.8621684908866882,0.0468367487192153,0.9905096292495728,0.0340914502739906,0.0320337042212486
microwave_oven,0.9774653911590576,0.0322771593928337,0.2458929419517517,0.1502794325351715,0.076951153576374,0.025514293462038,0.0534703806042671,0.3829616606235504,0.0122013892978429,0.9907777309417723,0.0246837940067052,0.0412277840077877,0.0338115133345127,0.9927473664283752,0.0073685836978256,0.0283959899097681,0.0185860637575387,0.089908592402935,0.5871712565422058,0.0125459134578704,0.0374646335840225,0.9811075925827026,0.9918175339698792,0.262674868106842,0.0812468007206916,0.9895232319831848,0.0408420749008655,0.0215382110327482,0.0315875858068466,0.0723791718482971,0.0547858215868473,0.9904847145080566,0.1898294687271118,0.0551763847470283,0.5133063197135925,0.2918807566165924,0.1726308465003967,0.0643137991428375,0.0480198822915554,0.0339183621108531,0.0170243978500366,0.0154664488509297,0.0205412823706865,0.1090699583292007,0.0237182285636663,0.368302583694458,0.4948599636554718,0.338976502418518,0.0823516920208931,0.0977819934487342,0.4908351302146911,0.0240557231009006,0.0811996832489967,0.9913135170936584,0.30696901679039,0.2021500617265701,0.0237647965550422,0.0863988026976585,0.0112453456968069,0.7475483417510986,0.4506885409355163,0.3062000870704651,0.0241844225674867,0.0452473647892475
mixer,0.7643535733222961,0.210948571562767,0.0160707309842109,0.0159746371209621,0.0988881140947341,0.9959492683410645,0.096872866153717,0.9332979321479796,0.085352636873722,0.9704426527023317,0.5436205863952637,0.025611076503992,0.902953326702118,0.9859867691993712,0.0278523117303848,0.0203215237706899,0.0174331218004226,0.0842106416821479,0.0171640180051326,0.6355140805244446,0.96689110994339,0.0341437086462974,0.8166545033454895,0.0474477671086788,0.3484579026699066,0.1433192044496536,0.1805475652217865,0.0196520667523145,0.0158674158155918,0.4084419310092926,0.1612881571054458,0.9781436920166016,0.0283256620168685,0.1572301834821701,0.0235810559242963,0.2725215554237366,0.1382862031459808,0.0643049180507659,0.0129585862159729,0.0595267862081527,0.0153902499005198,0.0154018169268965,0.1000154018402099,0.0372236184775829,0.1117704436182975,0.2869203090667724,0.0443812720477581,0.5335630178451538,0.0747589096426963,0.0448963269591331,0.1827189326286316,0.1319870352745056,0.4249136447906494,0.9948793649673462,0.9862970113754272,0.0335239544510841,0.0238828118890523,0.0704486221075058,0.0685580894351005,0.0229671485722064,0.0246860291808843,0.935241997241974,0.3809283971786499,0.0512242428958416
nutcracker,0.2352809756994247,0.0433094277977943,0.6528337597846985,0.9407381415367126,0.1692501008510589,0.9930363297462464,0.0117206936702132,0.0849353596568107,0.4207617044448852,0.9817101359367372,0.0320868417620658,0.0712585598230362,0.4008122682571411,0.893162190914154,0.031471874564886,0.5986254811286926,0.9929428100585938,0.0334367267787456,0.0206259246915578,0.6865422129631042,0.0562484934926033,0.0234746765345335,0.0698633715510368,0.0638196989893913,0.9866443276405334,0.0240896008908748,0.0390583835542202,0.9409865140914916,0.0212734006345272,0.0178001709282398,0.0404666885733604,0.8951895236968994,0.0352781973779201,0.0555788427591323,0.0232183057814836,0.1658476442098617,0.0349720977246761,0.0436383746564388,0.0609108135104179,0.9525134563446044,0.0619846731424331,0.0698811039328575,0.0758644640445709,0.0445854887366294,0.0388630367815494,0.0743415504693985,0.3899936079978943,0.0951506197452545,0.0380861237645149,0.0862918570637703,0.0547601208090782,0.0518114864826202,0.0415222868323326,0.949977159500122,0.0250427108258008,0.0372746624052524,0.9825738072395324,0.142565369606018,0.0502591282129287,0.9940859079360962,0.1385841965675354,0.9932543635368348,0.8171591758728027,0.0888088941574096
place_mat,0.0533237792551517,0.0123249748721718,0.2072611451148986,0.0135826161131262,0.0703551992774009,0.8457654714584351,0.0130239892750978,0.0114280311390757,0.0678308308124542,0.9821881651878356,0.0219853688031435,0.0198648739606142,0.030756389722228,0.9828784465789796,0.0156084215268492,0.0592856481671333,0.456848680973053,0.08192640542984,0.3540653884410858,0.0323519445955753,0.0598790347576141,0.0884314477443695,0.0119442380964756,0.0265737492591142,0.0171715579926967,0.2318509370088577,0.0379056558012962,0.9214735627174376,0.1361814141273498,0.0154911410063505,0.0178803391754627,0.050229612737894,0.0297237895429134,0.0141527727246284,0.9718504548072816,0.0277254898101091,0.0483896471560001,0.9873895645141602,0.0399058796465396,0.1148556470870971,0.992133617401123,0.4167635440826416,0.6998217105865479,0.0173153672367334,0.9852213263511658,0.7994690537452698,0.1959619224071502,0.0499989427626132,0.865548312664032,0.9730262160301208,0.0300484225153923,0.1413062661886215,0.9879265427589417,0.2121143043041229,0.0150433359667658,0.0257493201643228,0.8379323482513428,0.0332047753036022,0.023891270160675,0.1286086589097976,0.0341957882046699,0.024045817553997,0.986401379108429,0.0203068200498819
oven,0.989120364189148,0.030343972146511,0.0710462555289268,0.1893163174390792,0.0220660511404275,0.0960690826177597,0.0184290129691362,0.0235755909234285,0.0181172620505094,0.9921363592147828,0.6505393981933594,0.0906193405389785,0.0502832494676113,0.992049515247345,0.04181844368577,0.9582733511924744,0.0125177074223756,0.0318622104823589,0.1420745998620987,0.0295911263674497,0.421745091676712,0.987968683242798,0.1875543743371963,0.0638202577829361,0.093915656208992,0.0647147744894027,0.0396319404244422,0.063643179833889,0.0649808794260025,0.0484337955713272,0.04006277769804,0.1353095024824142,0.9848697185516356,0.0993138253688812,0.0268146395683288,0.0362729616463184,0.0797429382801055,0.019855173304677,0.0695277377963066,0.1051359549164772,0.0271196812391281,0.9689379930496216,0.6853556632995605,0.0221387837082147,0.2311520278453827,0.0416287183761596,0.0214276202023029,0.0237881168723106,0.0577618405222892,0.0816745907068252,0.1041620820760726,0.042921595275402,0.0251954793930053,0.1857523173093795,0.982710897922516,0.1481015682220459,0.0159792639315128,0.0188890825957059,0.2858050167560577,0.0249653123319149,0.0472724847495555,0.679543137550354,0.0309078935533761,0.0268522668629884
pan,0.8786178231239319,0.0515136234462261,0.9312907457351683,0.0388695113360881,0.0196517240256071,0.0318848676979541,0.0111246621236205,0.9954468607902528,0.0937231332063674,0.9905747771263124,0.025786155834794,0.2711856067180633,0.047231987118721,0.9838159680366516,0.0511175841093063,0.0363882854580879,0.0703953951597213,0.1029349714517593,0.2331617027521133,0.1135960444808006,0.7505651712417603,0.0696418732404708,0.0287163518369197,0.0844333916902542,0.0450580418109893,0.0264697074890136,0.0458439402282238,0.2144696116447448,0.033578123897314,0.0208225548267364,0.0247256271541118,0.2803748548030853,0.4546973705291748,0.9671419262886048,0.946429431438446,0.0208785813301801,0.0650877282023429,0.2936692535877228,0.2576962411403656,0.5431694388389587,0.0154219754040241,0.0511130280792713,0.0278218314051628,0.0470166690647602,0.0336198657751083,0.3158831894397735,0.1253363043069839,0.0237289797514677,0.0679734796285629,0.0412661209702491,0.0181848090142011,0.0766243860125541,0.9837816953659058,0.1524066030979156,0.2748544216156006,0.0363205038011074,0.9891373515129088,0.1178565919399261,0.0250573493540287,0.0317845344543457,0.9737589359283448,0.9953403472900392,0.0501825250685215,0.1005783900618553
pot,0.0437057502567768,0.9651402235031128,0.9639341235160828,0.0969936251640319,0.1920900344848632,0.0097703775390982,0.0914752036333084,0.9772011041641236,0.0303685460239648,0.9858139157295228,0.0468845143914222,0.0601287558674812,0.0229429528117179,0.9848618507385254,0.019375717267394,0.1881186217069625,0.0302809011191129,0.0449635349214077,0.6389371156692505,0.0166932251304388,0.7888063788414001,0.0502383634448051,0.4557394981384277,0.0570770725607872,0.024843854829669,0.0608021505177021,0.0368205718696117,0.3166631162166595,0.0188661608844995,0.1002238020300865,0.0488107353448867,0.9746273756027222,0.2056038081645965,0.3553440868854522,0.5821966528892517,0.3893246650695801,0.0699837207794189,0.0307186506688594,0.9095531702041626,0.0184756889939308,0.0308225937187671,0.9640440344810486,0.0230799727141857,0.1639537662267685,0.0475000962615013,0.0459395572543144,0.031021486967802,0.0452357493340969,0.0134621057659387,0.0231683459132909,0.05149582400918,0.0408691503107547,0.0402998998761177,0.0384997688233852,0.928287386894226,0.7525129914283752,0.9819127321243286,0.1507223397493362,0.0185317359864711,0.4074354469776153,0.0291926003992557,0.9867238402366638,0.0121507188305258,0.018443064764142
grater,0.7176281213760376,0.0555552616715431,0.0508173331618309,0.0446233786642551,0.0233688596636056,0.9841387867927552,0.0095817279070615,0.2207831740379333,0.0331320539116859,0.9934856295585632,0.0188574902713298,0.038139134645462,0.0492900349199771,0.9932520985603333,0.0128509774804115,0.0952322036027908,0.8731400370597839,0.1910307556390762,0.8211429715156555,0.1133763492107391,0.0335762724280357,0.2639746069908142,0.2040930092334747,0.0349681563675403,0.7553988695144653,0.913463056087494,0.3377589881420135,0.0405295677483081,0.4529116749763489,0.1449708193540573,0.1025316417217254,0.9790306687355042,0.0292217768728733,0.1328138709068298,0.1190231665968895,0.1851372867822647,0.6515531539916992,0.1761613637208938,0.0303526148200035,0.0700621902942657,0.0273412223905324,0.1510012745857238,0.9118818640708924,0.031631164252758,0.9828254580497742,0.9903191328048706,0.0709410533308982,0.0203234106302261,0.1853961497545242,0.0984338298439979,0.0247656684368848,0.0512057244777679,0.0927136093378067,0.0463507026433944,0.0501124002039432,0.068023644387722,0.9836268424987792,0.8476793169975281,0.0317481122910976,0.9306530952453612,0.9739945530891418,0.9922450184822084,0.1568562090396881,0.0201875027269125
scissors,0.1017133519053459,0.0410842858254909,0.0568415410816669,0.0356168672442436,0.0265317913144826,0.9466982483863832,0.0350688174366951,0.9562833905220032,0.0202707201242446,0.9870087504386902,0.7241725921630859,0.1997318416833877,0.1075540855526924,0.9890570044517516,0.0214111190289258,0.0379363894462585,0.9007731080055236,0.3976855874061584,0.1846145093441009,0.0381966978311538,0.064321219921112,0.3006696999073028,0.1446898877620697,0.0366392433643341,0.1772315353155136,0.0267271026968956,0.0983357653021812,0.0643080323934555,0.014199286699295,0.1666626185178756,0.0448735989630222,0.9749664068222046,0.0468849390745162,0.0275942310690879,0.0397505685687065,0.7750951051712036,0.9515189528465272,0.062231283634901,0.0423006899654865,0.9895463585853576,0.0331833213567733,0.0485361889004707,0.1880462169647216,0.9841811656951904,0.8876579999923706,0.9816057085990906,0.065109871327877,0.0480413399636745,0.0264702159911394,0.2740299999713897,0.0324007719755172,0.0644546300172805,0.5525116920471191,0.0117329228669404,0.0256912466138601,0.1039685234427452,0.982031226158142,0.266149491071701,0.9596592783927916,0.1459573954343795,0.2152471840381622,0.1016588434576988,0.1921971440315246,0.0342105403542518
apron,0.1250788271427154,0.0803085342049598,0.0336203388869762,0.1549004167318344,0.0172223709523677,0.9846556186676024,0.0268704481422901,0.0710959881544113,0.9879270195961,0.9909335374832152,0.030495498329401,0.1399577856063842,0.471141368150711,0.9908984303474426,0.2622321248054504,0.081031322479248,0.0373110324144363,0.9013264179229736,0.0277289003133773,0.0425647087395191,0.0595629103481769,0.0526480935513973,0.9271154403686525,0.0285579729825258,0.0431397035717964,0.0183557383716106,0.0389202237129211,0.0433537922799587,0.1086492389440536,0.3631496727466583,0.0674517750740051,0.0880573540925979,0.0329107791185379,0.0416823402047157,0.1455061882734298,0.1840844005346298,0.0576847568154335,0.9489640593528748,0.1136855334043502,0.0168333481997251,0.0132999196648597,0.0315021015703678,0.0493875592947006,0.0282437112182378,0.9964093565940856,0.0185765512287616,0.0250840857625007,0.2417091876268386,0.0331707783043384,0.865899384021759,0.0155885126441717,0.2735690176486969,0.386955976486206,0.0238708388060331,0.0595490895211696,0.0723465681076049,0.9851285219192504,0.0313429124653339,0.0978250056505203,0.1440510004758834,0.0149005111306905,0.945852756500244,0.9353919625282288,0.6474924683570862
